"text","post_text","shared_text","time","video_id","likes","comments","shares"
"Sen. Mitch McConnell said Donald Trump was “practically and morally responsible” for provoking the Capitol riot, after voting to acquit him.

He added: “He did not do his job. He did not take steps so federal law could be faithfully executed and order restored.” https://nyti.ms/2OBxY0R","Sen. Mitch McConnell said Donald Trump was “practically and morally responsible” for provoking the Capitol riot, after voting to acquit him.

He added: “He did not do his job. He did not take steps so federal law could be faithfully executed and order restored.” https://nyti.ms/2OBxY0R","","2021-02-13 19:11:34",449362329744907,818,1525,0
"Trump’s impeachment trial pushed forward after House managers struck a deal with Trump’s defense team in which they agreed to admit a statement by Rep. Jaime Herrera Beutler into evidence, dropping their push for witnesses only hours after making it. https://nyti.ms/3ahy9qi","Trump’s impeachment trial pushed forward after House managers struck a deal with Trump’s defense team in which they agreed to admit a statement by Rep. Jaime Herrera Beutler into evidence, dropping their push for witnesses only hours after making it. https://nyti.ms/3ahy9qi","","2021-02-13 14:56:08",241027524313975,142,111,0
"The Senate voted to allow witnesses to be called in the impeachment trial, after a push by Democrats to summon Rep. Jaime Herrera Beutler to testify. The Republican congresswoman said she was told by Rep. Kevin McCarthy that Trump had sided with the mob during their attack on the Capitol. https://nyti.ms/3rQhLD9","The Senate voted to allow witnesses to be called in the impeachment trial, after a push by Democrats to summon Rep. Jaime Herrera Beutler to testify. The Republican congresswoman said she was told by Rep. Kevin McCarthy that Trump had sided with the mob during their attack on the Capitol. https://nyti.ms/3rQhLD9","","2021-02-13 12:41:27",1144209166009773,656,168,0
"Watch: Senators gave Officer Eugene Goodman of the Capitol Police, who led rioters away from the Senate chamber, a standing ovation on Friday. https://nyti.ms/2NpiTP8","Watch: Senators gave Officer Eugene Goodman of the Capitol Police, who led rioters away from the Senate chamber, a standing ovation on Friday. https://nyti.ms/2NpiTP8","","2021-02-13 10:40:59",1153288195128965,757,178,0
"Donald Trump’s defense team argued that his Jan. 6 speech was protected under the First Amendment, dismissing a letter from 144 constitutional scholars and lawyers who called that defense “legally frivolous."" https://nyti.ms/3pbSyRT","Donald Trump’s defense team argued that his Jan. 6 speech was protected under the First Amendment, dismissing a letter from 144 constitutional scholars and lawyers who called that defense “legally frivolous."" https://nyti.ms/3pbSyRT","","2021-02-12 17:10:54",439437654142135,218,266,0
"The logjam of thousands of Europe-bound trucks stuck in southeast England will take days to clear because drivers must show a negative coronavirus test before they can cross the channel. https://nyti.ms/2LVjqrq","The logjam of thousands of Europe-bound trucks stuck in southeast England will take days to clear because drivers must show a negative coronavirus test before they can cross the channel. https://nyti.ms/2LVjqrq","","2020-12-23 13:41:01",418563479267908,363,105,0
"https://nyti.ms/34zvYva

The New York Times Opinion Section
December 21, 2020 at 3:45 PM ·

“Me and my sister, we were not scared to dance.“ Rosary Castro-Olega was a retired nurse who returned to the front lines to fight the virus. Her story is told by her twin sister Rosalie. https://nyti.ms/3nEomiA","https://nyti.ms/34zvYva","The New York Times Opinion Section
December 21, 2020 at 3:45 PM ·

“Me and my sister, we were not scared to dance.“ Rosary Castro-Olega was a retired nurse who returned to the front lines to fight the virus. Her story is told by her twin sister Rosalie. https://nyti.ms/3nEomiA","2020-12-21 23:25:18",1654949681352434,134,7,26
"Attorney General William Barr said he saw no reason to appoint special counsels to oversee the Justice Department’s investigation into Hunter Biden or President Trump’s baseless claims of widespread voter fraud. https://nyti.ms/37DVYYb","Attorney General William Barr said he saw no reason to appoint special counsels to oversee the Justice Department’s investigation into Hunter Biden or President Trump’s baseless claims of widespread voter fraud. https://nyti.ms/37DVYYb","","2020-12-21 15:10:48",707041446871952,1437,225,0
"The first vaccines have now been administered at long-term care facilities in several U.S. states. At one facility in West Virginia, where five residents have died, the news arrived with fist bumps and applause. https://nyti.ms/3alOJpB","The first vaccines have now been administered at long-term care facilities in several U.S. states. At one facility in West Virginia, where five residents have died, the news arrived with fist bumps and applause. https://nyti.ms/3alOJpB","","2020-12-17 18:40:47",2235023793288245,1247,58,0
"Stored in deep freezers, defrosted and filled into individual syringes, the coronavirus vaccine was given to variously jubilant and needle-shy Britons on Tuesday. https://nyti.ms/3lRXmKI","Stored in deep freezers, defrosted and filled into individual syringes, the coronavirus vaccine was given to variously jubilant and needle-shy Britons on Tuesday. https://nyti.ms/3lRXmKI","","2020-12-09 02:25:00",143358034203661,1226,113,0
"Margaret Keenan, the first patient in Britain to receive the coronavirus vaccine, hopes to set an example for people hesitant to become vaccinated.","Margaret Keenan, the first patient in Britain to receive the coronavirus vaccine, hopes to set an example for people hesitant to become vaccinated.","","2020-12-08 09:56:16",666597490673207,5206,288,0
"Watch a giant panda smear its body with mounds and mounds of horse manure. Researchers in China who spent a decade studying this behavior say it may help the pandas tolerate cold temperatures. https://nyti.ms/2K1pDRC","Watch a giant panda smear its body with mounds and mounds of horse manure. Researchers in China who spent a decade studying this behavior say it may help the pandas tolerate cold temperatures. https://nyti.ms/2K1pDRC","","2020-12-07 18:40:24",424564225581491,181,137,0
"With New York City seeing sustained increases in coronavirus-related hospital admissions, case counts and the positive test rate, Mayor Bill de Blasio warned on Thursday that a second wave of the virus “unfortunately, is right upon us.” https://nyti.ms/3lF3RAe","With New York City seeing sustained increases in coronavirus-related hospital admissions, case counts and the positive test rate, Mayor Bill de Blasio warned on Thursday that a second wave of the virus “unfortunately, is right upon us.” https://nyti.ms/3lF3RAe","","2020-12-03 18:56:03",375232533778116,124,33,0
"Prince’s “Sign o’ the Times” is our latest Diary of a Song. His closest collaborators offer an exclusive look at how he made a track released 33 years ago that's still powerfully resonant today. https://nyti.ms/3lykI7V","Prince’s “Sign o’ the Times” is our latest Diary of a Song. His closest collaborators offer an exclusive look at how he made a track released 33 years ago that's still powerfully resonant today. https://nyti.ms/3lykI7V","","2020-12-03 06:55:28",446934956691459,197,17,0
"The director of the CDC predicted that total deaths from Covid-19 could reach “close to 450,000” by February unless a large percentage of Americans follow precautions like mask-wearing. https://nyti.ms/3mzaghQ","The director of the CDC predicted that total deaths from Covid-19 could reach “close to 450,000” by February unless a large percentage of Americans follow precautions like mask-wearing. https://nyti.ms/3mzaghQ","","2020-12-02 20:41:10",731348337496386,249,125,0
"If authorized by federal regulators, vaccine doses for about 170,000 New Yorkers could arrive on Dec. 15, Gov. Andrew Cuomo said. The state will prioritize people living and working in nursing homes, and then the most at-risk health care workers. https://nyti.ms/36yqLVP","If authorized by federal regulators, vaccine doses for about 170,000 New Yorkers could arrive on Dec. 15, Gov. Andrew Cuomo said. The state will prioritize people living and working in nursing homes, and then the most at-risk health care workers. https://nyti.ms/36yqLVP","","2020-12-02 16:41:04",791460551412078,389,66,0
"Treasury Secretary Steven Mnuchin and Jerome Powell, the Fed chair, projected optimism about the economy on Tuesday. But Powell told lawmakers that gains were predicated on jobless benefits and stimulus checks — economic support that has largely run out. https://nyti.ms/32Uimds","Treasury Secretary Steven Mnuchin and Jerome Powell, the Fed chair, projected optimism about the economy on Tuesday. But Powell told lawmakers that gains were predicated on jobless benefits and stimulus checks — economic support that has largely run out. https://nyti.ms/32Uimds","","2020-09-22 16:00:40",344220603560557,85,50,0
"Mourners gathered on the steps of the Supreme Court in Washington on Friday night, crowding the plaza outside and spilling across the street in a candlelight tribute to honor Justice Ruth Bader Ginsburg’s life and legacy. https://nyti.ms/3iKEtbK","Mourners gathered on the steps of the Supreme Court in Washington on Friday night, crowding the plaza outside and spilling across the street in a candlelight tribute to honor Justice Ruth Bader Ginsburg’s life and legacy. https://nyti.ms/3iKEtbK","","2020-09-19 13:15:00",966241030556148,2566,115,0
